timestamp,frame_number,time_since_start_ms,frame_duration_ms,diameter_um,diameter_std_um,purity_pct,speed_mm_s,crop_height_mm,n_points,centroid_x,centroid_y,measurement_quality,position_mm,is_outlier,section_id,dataset,section_number
2025-12-12T15:13:10.770214,249,30575.018,127.133,652.8,5.29,70.22,1.04,0.1,114,1041.94,59.25,good,2.3853065821155894,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:10.896241,250,30701.045,126.027,649.14,6.7,71.88,0.98,0.1,113,1039.25,59.37,good,3.2101513682696634,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.047831,251,30852.635,151.59,642.97,1.61,72.72,0.78,0.1,116,985.21,59.55,good,4.2023055981815105,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.154136,252,30958.94,106.305,619.22,5.09,64.29,1.22,0.1,114,1034.88,59.72,good,4.898070196181209,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.246170,253,31050.974,92.034,614.82,4.38,52.12,1.68,0.1,114,1010.8,59.72,good,5.5004313175988955,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.335024,254,31139.828,88.854,607.54,3.48,63.22,1.7,0.1,114,1002.64,59.51,good,6.081979387686545,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.489740,255,31294.544,154.71599999999998,606.52,2.79,54.65,0.81,0.1,114,1028.25,59.61,good,7.094593239754886,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.577333,256,31382.137,87.593,593.95,5.35,58.94,1.73,0.1,114,1014.82,59.67,good,7.667888084142135,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.709019,257,31513.823,131.686,588.09,5.58,59.19,1.02,0.1,114,978.03,59.74,good,8.52977093868509,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.830883,258,31635.687,121.864,583.75,3.5,71.58,1.02,0.1,116,843.48,59.62,good,9.327368953554014,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:11.954966,259,31759.77,124.083,588.77,2.61,71.27,1.03,0.1,116,843.02,59.69,good,10.139490289461037,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:12.062519,260,31867.323,107.553,571.26,5.22,77.69,1.2,0.1,116,812.96,59.58,good,10.843423028360093,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:12.197101,261,32001.905,134.582,570.37,1.74,73.84,1.01,0.1,116,844.09,59.47,good,11.724260158579739,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:12.310206,262,32115.01,113.105,570.52,5.99,69.31,1.14,0.1,116,848.52,59.43,good,12.464530652505289,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:12.404429,263,32209.233,94.223,578.1,2.87,68.94,1.71,0.1,116,836.15,59.31,good,13.081218745420244,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:12.489716,264,32294.52,85.287,572.08,3.78,68.9,1.76,0.1,116,846.62,59.43,good,13.639420855100923,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:12.605887,265,32410.691,116.171,572.9,3.63,68.07,1.02,0.1,116,855.47,59.31,good,14.399758272101309,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:12.734071,266,32538.875,128.184,581.77,1.61,71.44,0.99,0.1,116,819.86,59.46,good,15.238720590242423,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:12.867693,267,32672.497,133.622,576.08,1.79,69.88,1.0,0.1,116,871.2,59.52,good,16.113274535154915,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:12.953985,268,32758.789,86.29199999999999,580.92,1.47,66.69,1.62,0.1,115,889.85,59.53,good,16.67805435445402,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:13.041556,269,32846.36,87.571,563.86,2.1,65.8,1.67,0.1,114,905.52,59.6,good,17.251205209177982,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:13.145078,270,32949.882000000005,103.522,583.38,2.52,61.95,1.36,0.1,116,871.14,59.59,good,17.928755114771604,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:13.278474,271,33083.278,133.396,569.31,2.78,63.08,0.97,0.1,115,872.61,59.61,good,18.80182989314295,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:13.384861,272,33189.665,106.387,564.86,1.84,66.95,1.2,0.1,114,900.09,59.5,good,19.49813117988765,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:13.508520,273,33313.324,123.659,566.4,2.48,64.2,1.05,0.1,114,898.98,59.4,good,20.30747744228404,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:13.594114,274,33398.918000000005,85.59400000000001,573.68,3.26,64.84,1.67,0.1,115,889.17,59.21,good,20.86768886226605,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:13.747979,275,33552.783,153.865,584.81,4.43,66.09,0.84,0.1,116,857.74,59.03,good,21.874732932358995,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:13.878802,276,33683.606,130.823,574.73,3.45,53.65,1.02,0.1,115,906.59,59.66,good,22.730967465110155,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:14.006864,277,33811.668,128.062,564.82,2.05,54.24,0.99,0.1,114,923.11,59.86,good,23.569131295118495,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:14.116220,278,33921.024000000005,109.356,563.18,4.59,92.2,1.24,0.1,114,931.92,59.93,good,24.284864641422644,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:14.202184,279,34006.988,85.964,555.41,3.41,91.28,1.65,0.1,114,925.55,59.67,good,24.847497705741773,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:14.335548,280,34140.352,133.364,553.65,3.33,90.38,0.94,0.1,114,921.86,59.61,good,25.72036304460292,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:14.425115,281,34229.919,89.567,546.07,4.26,92.38,1.59,0.1,114,931.24,59.75,good,26.306577688778106,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:14.509966,282,34314.770000000004,84.851,545.28,4.38,94.03,1.69,0.1,114,900.02,59.64,good,26.861926185131722,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:14.636944,283,34441.748,126.978,536.65,1.99,91.38,1.0,0.1,114,943.69,59.58,good,27.692995251730707,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:14.725193,284,34529.997,88.249,536.69,2.67,33.66,1.62,0.1,114,939.38,59.38,good,28.270583606077906,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:14.863787,285,34668.591,138.594,538.73,3.21,26.44,0.92,0.1,114,930.83,59.52,good,29.17767921489377,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:14.962380,286,34767.184,98.593,539.85,1.38,27.13,1.69,0.1,114,934.71,59.43,good,29.822968890925836,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:15.091367,287,34896.171,128.987,540.01,2.19,25.89,0.97,0.1,114,1007.19,59.25,good,30.66718683177706,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:15.177543,288,34982.346999999994,86.176,538.27,5.21,28.72,1.6,0.1,114,963.84,59.17,good,31.231207432851505,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:15.290685,289,35095.489,113.142,543.87,3.02,27.37,1.2,0.1,114,954.87,59.39,good,31.971720091210813,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:15.393339,290,35198.143000000004,102.654,542.4,2.27,28.24,1.65,0.1,114,929.86,59.37,good,32.64358895008917,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:15.500759,291,35305.563,107.42,548.97,7.2,26.48,1.25,0.1,114,939.21,59.2,good,33.34665120602378,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:15.594440,292,35399.244000000006,93.681,538.09,3.58,29.87,1.68,0.1,114,942.15,59.46,good,33.9597919172341,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:15.686468,293,35491.272000000004,92.028,547.23,2.18,30.78,1.73,0.1,114,941.85,59.32,good,34.562113768743615,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:15.780908,294,35585.712,94.44,547.73,1.9,29.33,1.65,0.1,114,960.3,59.44,good,35.18022212333739,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:15.888545,295,35693.348999999995,107.637,549.77,2.02,26.45,1.33,0.1,114,982.69,59.36,good,35.88470464095079,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:15.995270,296,35800.074,106.725,559.28,1.41,25.33,1.33,0.1,114,980.06,59.35,good,36.58321813252243,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:16.082384,297,35887.188,87.11399999999999,568.83,6.72,26.39,1.74,0.1,114,978.62,59.24,good,37.153377929240804,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:16.223975,298,36028.779,141.591,571.81,5.06,78.09,0.92,0.1,114,1024.01,59.16,good,38.08008885718752,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:16.307629,299,36112.433000000005,83.65400000000001,573.85,1.42,41.34,1.64,0.1,114,1008.6,59.48,good,38.62760300686131,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:16.430925,300,36235.729,123.296,571.27,5.47,37.14,1.04,0.1,114,990.96,59.24,good,39.43457343981336,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:16.579083,301,36383.887,148.15800000000002,577.94,8.34,41.41,0.82,0.1,114,1000.04,58.95,good,40.404265282252055,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:16.706384,302,36511.188,127.301,596.84,11.41,33.47,1.02,0.1,114,998.3,59.0,good,41.237448378907544,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:16.847514,303,36652.318,141.13,602.02,2.1,34.6,0.87,0.1,114,1012.39,59.56,good,42.16114206890987,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:16.976245,304,36781.049000000006,128.73100000000002,601.23,2.55,23.49,1.03,0.1,114,1039.1,59.4,good,43.0036844936792,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:17.059941,305,36864.745,83.69600000000001,600.0,2.83,59.18,1.7,0.1,114,1037.29,59.2,good,43.551473532710105,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:17.167043,306,36971.847,107.102,611.39,4.9,70.4,1.33,0.1,114,1029.95,58.84,good,44.25245448351177,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:17.259413,307,37064.217,92.37,611.69,1.52,71.7,1.71,0.1,114,1044.74,59.61,good,44.85701471978692,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:17.342756,308,37147.56,83.343,607.96,6.03,72.78,1.67,0.1,114,1072.85,59.02,good,45.402493379220516,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:17.487913,309,37292.717,145.157,625.49,2.72,71.38,0.83,0.1,114,1058.83,59.18,good,46.35254372258953,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:17.617198,310,37422.002,129.28500000000005,641.21,4.02,82.47,1.02,0.1,114,1028.67,59.07,good,47.19871206887987,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:17.750430,311,37555.234,133.232,658.49,5.54,82.4,0.94,0.1,115,1039.8,58.99,good,48.07071346976127,False,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:17.904303,312,37709.107,153.87300000000002,687.85,2.38,82.04,0.79,0.1,116,1044.25,59.01,good,49.07780989973179,True,2025-12-12_151402_section3,2025-12-12_151402,3
2025-12-12T15:13:44.145832,493,63950.636000000006,109.756,1119.9,1.64,63.23,1.28,0.1,122,498.72,59.52,good,0.0,False,2025-12-12_151402_section4,2025-12-12_151402,4
2025-12-12T15:13:44.258934,494,64063.738,113.102,1125.6,1.74,55.06,1.14,0.1,122,542.83,59.48,good,0.7402508589714785,False,2025-12-12_151402_section4,2025-12-12_151402,4
2025-12-12T15:13:44.347598,495,64152.402,88.664,1116.09,2.28,53.71,1.87,0.1,122,615.7,59.45,good,1.32055538196704,False,2025-12-12_151402_section4,2025-12-12_151402,4
2025-12-12T15:13:44.429836,496,64234.64,82.238,1126.92,1.87,52.91,1.73,0.1,122,672.36,59.54,good,1.8588018333127252,False,2025-12-12_151402_section4,2025-12-12_151402,4
2025-12-12T15:13:44.567873,497,64372.677,138.037,1130.41,3.54,52.71,0.88,0.1,122,664.3,59.41,good,2.7622518856535976,False,2025-12-12_151402_section4,2025-12-12_151402,4
2025-12-12T15:13:44.686946,498,64491.74999999999,119.073,1148.33,5.56,54.14,1.16,0.1,122,688.95,59.27,good,3.541582848238704,False,2025-12-12_151402_section4,2025-12-12_151402,4
2025-12-12T15:13:44.773258,499,64578.062000000005,86.312,1179.41,2.24,49.99,1.87,0.1,122,674.95,59.03,good,4.106493567231723,True,2025-12-12_151402_section4,2025-12-12_151402,4
2025-12-12T15:13:47.442898,520,67247.702,126.977,861.86,4.14,43.93,1.09,0.1,122,755.22,59.69,good,0.0,True,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:47.535025,521,67339.829,92.127,840.28,5.07,43.42,1.68,0.1,122,746.73,59.64,good,0.6029698049942454,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:47.620409,522,67425.213,85.384,823.17,3.96,44.09,1.66,0.1,122,718.23,59.71,good,1.1618067781903392,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:47.706006,523,67510.81000000001,85.59700000000001,797.91,2.08,43.7,1.73,0.1,122,711.36,59.67,good,1.7220378331264783,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:47.794648,524,67599.452,88.642,768.06,3.17,47.39,1.64,0.1,120,719.85,59.61,good,2.3021983664587538,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:47.900979,525,67705.783,106.331,756.28,3.06,48.1,1.39,0.1,120,717.89,59.62,good,2.998133134060481,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:47.980650,526,67785.454,79.671,732.43,2.77,48.29,1.74,0.1,120,710.3,59.63,good,3.519578609694179,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.064833,527,67869.637,84.18299999999999,730.08,1.27,51.54,1.76,0.1,121,669.22,59.4,good,4.07055505627153,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.157950,528,67962.754,93.117,709.78,2.68,53.5,1.71,0.1,120,684.52,59.71,good,4.6800043961139295,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.268812,529,68073.616,110.862,697.33,2.18,55.15,1.27,0.1,120,669.1,59.64,good,5.405594489368639,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.395006,530,68199.81,126.194,669.92,2.19,73.31,1.06,0.1,120,655.64,59.56,good,6.231532287966786,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.517144,531,68321.948,122.138,643.56,0.75,91.81,1.03,0.1,120,657.33,59.59,good,7.030923628642142,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.604348,532,68409.152,87.20400000000001,624.09,6.26,92.24,1.66,0.1,120,650.28,59.75,good,7.601672473983058,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.731575,533,68536.379,127.227,600.03,7.21,92.32,1.0,0.1,120,618.11,59.84,good,8.434371241771032,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.848873,534,68653.677,117.298,566.73,1.15,93.12,1.24,0.1,120,620.57,59.52,good,9.202084856522731,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:48.934714,535,68739.51800000001,85.841,553.69,4.36,91.71,1.64,0.1,120,632.94,59.41,good,9.763912887724416,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.020275,536,68825.079,85.56099999999999,537.62,4.76,92.22,1.64,0.1,120,615.25,59.37,good,10.32390832321147,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.104441,537,68909.245,84.16600000000001,541.2,1.62,91.99,1.71,0.1,119,618.32,59.43,good,10.874773505049006,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.201961,538,69006.765,97.52,545.14,3.24,92.34,1.46,0.1,120,618.23,59.4,good,11.513040412503358,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.337175,539,69141.979,135.214,551.11,1.48,92.55,0.98,0.1,120,612.67,59.39,good,12.39801397305024,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.422132,540,69226.936,84.95700000000001,554.53,0.58,91.11,1.7,0.1,120,632.33,59.4,good,12.954056237781458,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.508342,541,69313.14600000001,86.21,555.81,3.05,93.61,1.65,0.1,120,620.51,59.47,good,13.518299368335647,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.653834,542,69458.63799999999,145.49200000000002,555.35,3.22,89.9,0.84,0.1,120,611.76,59.3,good,14.470542281577423,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.745331,543,69550.135,91.497,540.99,3.42,92.17,1.66,0.1,116,652.05,59.25,good,15.069388746213917,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.872193,544,69676.997,126.862,545.69,2.0,91.99,0.99,0.1,116,644.76,59.34,good,15.899698594588358,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:49.981208,545,69786.012,109.015,557.61,5.03,91.74,1.25,0.1,116,663.29,59.3,good,16.61320010111143,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.070997,546,69875.80099999999,89.78899999999999,571.7,1.77,91.36,1.76,0.1,116,662.42,59.42,good,17.200867731888877,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.190448,547,69995.252,119.451,571.25,0.93,93.5,1.04,0.1,116,684.19,59.41,good,17.98267269868876,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.273205,548,70078.00899999999,82.75699999999999,566.4,3.35,90.9,1.69,0.1,120,654.52,59.38,good,18.524315997091094,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.433395,549,70238.199,160.19,666.3,8.75,76.25,0.74,0.1,120,712.65,59.37,good,19.572757095379757,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.561332,550,70366.136,127.937,667.38,2.32,77.97,0.97,0.1,120,750.77,59.51,good,20.410102802301253,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.657634,551,70462.43800000001,96.302,662.7,3.92,77.62,1.64,0.1,120,731.97,59.46,good,21.04039791839716,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.786026,552,70590.83,128.392,670.99,1.39,77.06,1.0,0.1,120,742.39,59.55,good,21.880721593354792,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.876737,553,70681.541,90.711,646.65,3.52,73.23,1.65,0.1,120,757.55,59.67,good,22.47442370002102,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.031189,554,70835.993,154.452,633.61,6.27,72.04,0.78,0.1,116,758.92,59.56,good,23.48530967612993,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.185884,555,70990.68800000001,154.695,629.02,3.05,72.04,0.77,0.1,116,780.26,59.66,good,24.497786083519657,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.313872,556,71118.67599999999,127.988,595.37,6.47,70.54,0.94,0.1,116,776.13,59.56,good,25.33546558466054,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.438850,557,71243.65400000001,124.978,556.82,3.91,66.04,1.02,0.1,116,806.1,59.71,good,26.1534446818697,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.564472,558,71369.276,125.622,556.83,2.68,60.96,1.04,0.1,116,793.23,59.58,good,26.97563874922224,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.724709,559,71529.51299999999,160.237,537.65,3.33,57.76,0.83,0.1,116,796.34,59.51,good,28.024387461791548,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.815082,560,71619.886,90.373,540.9,4.6,56.08,1.68,0.1,115,837.92,59.69,good,28.61587736363083,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.945894,561,71750.698,130.812,513.34,4.71,56.34,0.97,0.1,114,838.42,59.59,good,29.47203990155043,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:52.102295,562,71907.099,156.401,506.15,6.0,47.15,0.78,0.1,114,855.9,58.88,good,30.495682052829807,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:52.225539,563,72030.34300000001,123.244,596.86,12.19,49.73,1.01,0.1,114,982.94,59.14,good,31.302312146577776,False,2025-12-12_151402_section5,2025-12-12_151402,5
